X,Y,site_id,site_typ,botanic,diameter,conditn,planted,add_num,add_str,modified,GlobalID
1448598.153085,727504.655666657,10841,T,Quercus rubra,18,70,0, , ,2022/10/25 00:00:00+00,{C5D2DC92-6EB0-4FEB-9BF6-142DA7925C75}
1448567.07670358,727496.14846582,10842,T,Acer saccharum,15,70,0, , ,2022/10/25 00:00:00+00,{3D334F28-4307-4C96-9038-5CEC710E645D}
1448547.97962891,727479.655388571,10843,S,Betula alleghaniensis,12,0,0, , ,2019/11/07 00:00:00+00,{CFA63141-3FB8-4CCE-83D3-50B7286BF092}
1448536.5213185,727458.822096907,10844,T,Quercus rubra,19,80,0, , ,2022/10/25 00:00:00+00,{15B30855-6F8C-4E77-8C6A-3F7A818D5043}
1448516.55613533,727439.377581991,10845,T,Quercus rubra,63,50,0, , ,2018/12/24 00:00:00+00,{6E4958D9-AB47-41FA-AC53-7B65C2A08155}
1448709.43796741,727513.856763735,10846,T,Acer rubrum,16,70,0, , ,2022/10/25 00:00:00+00,{DE834DD9-6A61-41E0-A6DE-BF2E95B59155}
1448720.02816933,727512.988983318,10847,S,Betula papyrifera,10,70,0, , ,2022/10/25 00:00:00+00,{4C9F49BC-AA01-49BC-BD2C-5015039973F5}
1448720.89627783,727501.35678874,10848,T,Acer platanoides,12,70,0, , ,2022/10/25 00:00:00+00,{05664794-AA3D-4B58-8A90-C5561D1809B6}
1448719.16006083,727495.627797574,10849,T,Betula alleghaniensis,6,50,0, , ,2022/10/25 00:00:00+00,{28A2AF89-C008-4842-AF7B-384BF10B0D98}
1448712.04196483,727490.940142907,10850,S,Betula alleghaniensis,11,0,0, , ,2022/10/25 00:00:00+00,{934E7759-3ED3-45EC-8A96-18EBF06438F6}
1448708.39630283,727484.690155402,10851,T,Betula papyrifera,11,70,0, , ,2022/10/25 00:00:00+00,{6834B728-D3BF-4CCD-9988-D2BAC3FD1A59}
1448695.20177541,727482.606826238,10852,T,Pinus strobus,24,80,0, , ,2022/10/25 00:00:00+00,{8F436D79-BFA2-4386-87DA-69ED3A8EDE50}
1448668.29205233,727501.530672908,10853,T,Quercus rubra,16,80,0, , ,2022/10/25 00:00:00+00,{BE32D02E-36F3-4F55-9E16-D1DCC3568782}
1448675.93114466,727508.995881073,10854,T,Acer rubrum,12,80,0, , ,2022/10/25 00:00:00+00,{81EF685D-0328-43BB-BE09-0C05F5848F79}
1448686.52134658,727514.724872239,10855,T,Pinus strobus,9,80,0, , ,2022/10/25 00:00:00+00,{E1193489-8EEA-4CE3-9BB7-45D77E8D9B8A}
1448693.29200233,727520.280635402,10856,T,Pinus strobus,17,80,0, , ,2022/10/25 00:00:00+00,{A5E36ED3-D567-4A1E-AD67-68AB854ABF20}
1448701.625319,727518.544418402,10857,S,Betula papyrifera,11,0,0, , ,2022/10/25 00:00:00+00,{753FDDEE-BC7D-472B-AC84-708366652531}
1448668.98660475,727471.495956071,10858,R,,0,0,0, , ,2018/12/24 00:00:00+00,{45B9812E-FF73-4E19-B8E8-06732AA919CB}
1448653.88230425,727490.419474654,10859,T,Betula alleghaniensis,12,70,0, , ,2022/10/25 00:00:00+00,{1F3D666B-A9A9-47A8-8C7E-FBFC6A567F35}
1448653.70874816,727461.599978492,10860,T,Betula alleghaniensis,10,70,0, , ,2022/10/25 00:00:00+00,{9E03E358-430C-4286-AAD6-F2F4E9BF1EF4}
1448633.57000891,727450.66233632,10861,T,Pinus strobus,20,70,0, , ,2022/10/25 00:00:00+00,{8E158051-FC41-44CD-802F-01921DEF4607}
1448622.80592283,727450.141668074,10862,T,Betula alleghaniensis,11,80,0, , ,2022/10/25 00:00:00+00,{36F55FBA-0D6B-48AB-9FE9-42B1F9390FFE}
1448618.98670474,727442.85001599,10863,T,Betula alleghaniensis,12,50,0, , ,2022/10/25 00:00:00+00,{6A8887CE-DBE7-42D2-A856-C9258220B744}
1448609.43783933,727441.113798991,10864,S,Betula alleghaniensis,7,0,0, , ,2022/10/25 00:00:00+00,{B0642EB2-1AFA-4BCA-B3EE-8AD1151AF0F0}
1448604.05596033,727436.426472403,10865,S,Betula papyrifera,11,0,0, , ,2018/12/24 00:00:00+00,{8FF1EF20-96E2-4DB0-A17A-A84888E99F5C}
1448591.38242925,727427.225047238,10866,T,Betula alleghaniensis,9,80,0, , ,2022/10/25 00:00:00+00,{5665D01F-5D7C-41B3-92D7-14B6072FE10B}
1448589.64621225,727446.322121903,10867,T,Acer saccharum,11,80,0, , ,2022/10/25 00:00:00+00,{CF692AD2-8E65-42F3-8A5D-57F56F56B28A}
1448575.06290808,727438.856913738,10868,T,Betula alleghaniensis,8,70,0, , ,2022/10/25 00:00:00+00,{9A8EC7F4-927F-490B-A3AB-F369C5F32E6B}
1448579.05601033,727457.606876239,10869,S,Betula alleghaniensis,8,50,0, , ,2022/10/25 00:00:00+00,{70693468-A58C-43F4-BCA8-D8841E255367}
1448588.2574355,727473.231844991,10870,T,Betula alleghaniensis,10,80,0, , ,2022/10/25 00:00:00+00,{25C02045-5F25-4FD0-93E1-49C60D547220}
1448574.54223983,727471.148515821,10871,T,Betula alleghaniensis,8,70,0, , ,2022/10/25 00:00:00+00,{2F408CDB-05A7-4AD0-908D-08E59457DD01}
1448578.18790183,727466.808301404,10872,R,Unknown,0,0,0, , ,2022/10/25 00:00:00+00,{628062B0-0F54-4966-BD55-ACBC650F5C99}
1448799.02112158,727485.211151741,10873,S,Acer rubrum,29,0,0, , ,2021/09/08 00:00:00+00,{993E2161-ABF2-4712-B3E9-FF2B0CDE9C27}
1448793.11857433,727480.176384903,10874,S,Betula papyrifera,11,0,0, , ,2021/09/08 00:00:00+00,{D40A69B5-60E2-42E6-9969-E71FEF0530A6}
1448788.08380749,727486.947040655,10875,S,Acer rubrum,13,0,0, , ,2021/09/07 00:00:00+00,{8CA03753-935A-4A3D-84EA-3A576D5884D3}
1448782.00737608,727483.301378652,10876,T,Pinus strobus,8,80,0, , ,2022/10/25 00:00:00+00,{F1C18D1C-BF44-4D15-A51C-C75B29D529D8}
1448778.18782991,727484.51659932,10877,S,Betula papyrifera,13,0,0, , ,2021/09/07 00:00:00+00,{7F95C2A0-F8B1-4681-BD88-FA9F0342B81F}
1448778.18782991,727490.245918572,10878,S,Pinus strobus,4,0,0, , ,2021/09/07 00:00:00+00,{C3072F37-C8F7-480A-B53F-BEE8640915DB}
1448784.95881375,727474.099953488,10879,T,Betula papyrifera,7,70,0, , ,2022/10/25 00:00:00+00,{192CA332-214B-43A2-83D5-5CE7252D2AEF}
1448774.715724,727473.926397406,10880,S,Betula papyrifera,11,0,0, , ,2021/09/08 00:00:00+00,{F1CD7805-BC08-4A3F-8AD7-255C46E452CD}
1448770.37550958,727469.933295153,10881,T,Pinus strobus,22,70,0, , ,2022/10/25 00:00:00+00,{A0CE5648-5CDC-4759-A45D-3FF43ED7EFC2}
1448768.4657365,727478.961164236,10882,S,Betula papyrifera,9,0,0, , ,2022/10/25 00:00:00+00,{75A8499F-2076-4E74-AA38-7EEA4B1D5629}
1448763.25741358,727463.509751573,10883,T,Acer rubrum,14,80,0, , ,2022/10/25 00:00:00+00,{64C0360B-7981-480C-9469-C6C7CA9C8601}
1448751.62554708,727466.634745322,10884,T,Acer rubrum,18,70,0, , ,2022/10/25 00:00:00+00,{AC5FBECF-EDBA-446C-BF23-E4D4DC310FB3}
1448749.19477766,727453.961214237,10885,S,Betula papyrifera,14,50,0, , ,2022/10/25 00:00:00+00,{AA656B65-CFF3-4C6C-A561-44BB215696CF}
1448738.95168791,727461.773534574,10886,S,Pinus strobus,10,0,0, , ,2022/10/25 00:00:00+00,{DF475227-2210-4759-B5D5-0831ECDC074E}
1448734.43791741,727455.349990986,10887,S,Betula alleghaniensis,12,0,0, , ,2022/10/25 00:00:00+00,{688B159C-8BE3-4723-845E-A9DA637B34A9}
1448728.70892625,727438.509801574,10888,T,Pinus strobus,27,70,0, , ,2022/10/25 00:00:00+00,{A94BDF3D-CC50-4D1E-817A-F762CD6FAEE5}
1448705.9658615,727446.495677985,10889,T,Populus deltoides,28,80,0, , ,2022/10/25 00:00:00+00,{E582CC33-E624-4DDA-81A7-AB4882B071FB}
1448700.41009833,727454.655438572,10890,T,Pinus strobus,21,80,0, , ,2022/10/25 00:00:00+00,{E016866E-16FE-4FDC-9B23-A5F33D97E1FF}
1448688.08367941,727450.141668074,10891,T,Betula papyrifera,15,50,0, , ,2022/10/25 00:00:00+00,{ECED984F-D37B-4A83-BC70-94A03B09FFB3}
1448695.72277175,727431.912373818,10892,R,,0,0,0, , ,2018/12/24 00:00:00+00,{EFDAC7A4-E630-437F-B067-E3EAE0A5DA7E}
1448684.09057716,727417.502625741,10893,T,Pinus strobus,20,80,0, , ,2022/10/25 00:00:00+00,{66AE73E0-D2A0-4F1D-B236-4026109CD3F2}
1448674.19492766,727421.843168236,10894,S,Betula papyrifera,15,0,0, , ,2022/10/25 00:00:00+00,{B64C1BD6-7EC7-4717-8866-6A187E52CC7F}
1448677.31992141,727411.600078486,10895,T,Pinus strobus,19,80,0, , ,2022/10/25 00:00:00+00,{2FF35560-BFFE-49B9-AB38-A225C2BE31A1}
1448666.7297195,727403.440317906,10896,S,Betula alleghaniensis,8,0,0, , ,2022/10/25 00:00:00+00,{CB6E965C-B604-4D57-9B25-31C3B3E8FFD8}
1448659.6116235,727410.73196999,10897,S,Populus balsamifera,16,0,0, , ,2022/10/25 00:00:00+00,{684B4917-FD59-49DD-9111-D31412CD08D1}
1448650.23664225,727407.433420151,10898,T,Betula papyrifera,20,50,0, , ,2018/12/24 00:00:00+00,{F36136F6-AB01-4254-8F4C-1699C6EB92A4}
1448646.93809241,727395.801225573,10899,S,Acer rubrum,28,0,0, , ,2022/10/25 00:00:00+00,{75D969E8-6CAB-4DD4-8BB0-AE35F2951175}
1448622.63236675,727386.079132155,10900,T,Acer saccharum,18,80,0, , ,2022/10/25 00:00:00+00,{BD1067D7-9474-4FE6-A33D-FE81B6AE6BDC}
1448608.91717108,727395.627669491,10901,S,Betula alleghaniensis,12,0,0, , ,2021/09/07 00:00:00+00,{49B238A7-1489-487F-AA00-F34707DAF69D}
1448585.65310999,727386.252688237,10902,T,Acer saccharum,19,50,0, , ,2022/10/25 00:00:00+00,{0FC19E9D-6247-455E-A1B1-14F3F540A24F}
1448591.38242925,727371.322271906,10903,T,Acer rubrum,39,70,0, , ,2022/10/25 00:00:00+00,{EF91BEFE-E9A1-479A-A5F4-2CF53A41F929}
1448561.34771241,727361.426294319,10904,T,Acer saccharum,9,80,0, , ,2022/10/25 00:00:00+00,{50EE82D8-BEC9-4A84-A6A4-DA073D901277}
1448548.50029716,727352.051313072,10905,S,Acer saccharum,6,0,0, , ,2022/10/25 00:00:00+00,{93572F54-FAD5-4314-8750-2C5DCF2D6F4A}
1448539.29920008,727355.697303154,10906,S,Acer saccharum,24,0,0, , ,2019/05/09 00:00:00+00,{8FE9F326-BCEF-4DB6-B8A4-F4480C6A22D5}
1448524.889452,727353.787530072,10907,T,Acer saccharum,6,80,0, , ,2018/12/24 00:00:00+00,{C6662C6B-E8C4-4743-96CB-77341D2AEFAA}
1448517.77135599,727348.926319323,10908,S,Betula alleghaniensis,16,0,0, , ,2018/12/24 00:00:00+00,{499644A7-B03F-4242-AE10-05A277B86E1F}
1448509.95870758,727337.468008906,10909,T,Fagus grandifolia,10,70,0, , ,2022/10/25 00:00:00+00,{F7D8F70A-AA0D-47D3-BB60-CA5E2B7E706E}
1448517.25035966,727363.162511319,10910,T,Fagus grandifolia,7,70,0, , ,2018/12/24 00:00:00+00,{B66DA156-BC52-4033-9CCA-F725D8F28DAA}
1448518.98657666,727378.961036153,10911,T,Betula alleghaniensis,10,70,0, , ,2018/12/24 00:00:00+00,{C90D249B-C223-4F7B-AD0C-E12BFB6C0E5E}
1448538.43109158,727368.370834239,10912,S,Populus balsamifera,14,0,0, , ,2018/12/24 00:00:00+00,{012FD559-4BB6-4672-A948-079699B8DE55}
1448555.09772491,727377.398703322,10913,T,Acer saccharum,12,80,0, , ,2022/10/25 00:00:00+00,{38C682B1-B1A4-420C-A660-B64FF94334AE}
1448534.95865758,727389.725122236,10914,T,Acer saccharum,6,50,0, , ,2018/12/24 00:00:00+00,{E53A9F8C-7C14-4920-A7A5-7E1E1DBF4744}
1448555.09772491,727400.315324157,10915,T,Acer rubrum,20,70,0, , ,2022/10/25 00:00:00+00,{9F32E411-AD93-45C7-B47E-E39DFB5023C3}
1448541.55608533,727411.600078486,10916,T,Tilia americana,19,70,0, , ,2022/10/25 00:00:00+00,{D7F19787-6099-44C1-9F8C-90F23F240EEA}
1448528.70867008,727402.745765485,10917,T,Acer saccharum,16,70,0, , ,2022/10/25 00:00:00+00,{4034AE00-3349-4190-9E26-216196BA1C64}
1448617.25048774,727479.82927274,10918,T,Celtis occidentalis,6,80,0, , ,2022/10/25 00:00:00+00,{9B39F336-5266-4582-921A-3E60F563F723}
1448321.53421566,727477.959197737,10919,T,Quercus alba,26,80,0, , ,2018/12/24 00:00:00+00,{B6A1C600-BD7A-4CD5-9429-C48E8C682AF2}
1448292.45422133,727498.141572073,10920,T,Celtis occidentalis,11,80,0, , ,2018/12/24 00:00:00+00,{A430E33F-D969-47F7-8484-A53C6B285024}
1448298.09659849,727460.598011985,10921,S,Pinus strobus,28,0,0, , ,2019/04/15 00:00:00+00,{7E4454EB-565D-45C5-99ED-BA3204369742}
1448287.24589841,727454.087854408,10922,T,Acer rubrum,26,70,0, , ,2018/12/24 00:00:00+00,{32783354-B8BE-4C99-A7CF-FA3F3821F127}
1448258.59995833,727454.304717489,10923,T,Fagus grandifolia,31,70,0, , ,2018/12/24 00:00:00+00,{7106837C-E483-4758-9677-80088BA3842D}
1448270.53595808,727411.552834488,10925,S,Pinus strobus,26,0,0, , ,2019/08/23 00:00:00+00,{9FCFE26F-F919-40A4-8FE0-D1F48317D1E7}
1448253.82568966,727423.48883424,10926,T,Fagus grandifolia,28,70,0, , ,2021/12/06 00:00:00+00,{8350D852-6E60-43D8-A5B8-03F9EE5E0F13}
1448193.27889474,727406.127648488,10927,T,Pinus strobus,34,80,0, , ,2018/12/24 00:00:00+00,{C1D37C3A-9670-4BD2-9CA5-109F1D771972}
1448172.25072158,727368.85114824,10928,T,Fagus grandifolia,16,80,0, , ,2018/12/24 00:00:00+00,{B4E244CE-AD2F-4448-8BD7-9B6E4933DF91}
1448146.50667858,727331.518217653,10929,T,Pinus strobus,22,80,0, , ,2018/12/24 00:00:00+00,{8EF4FA2D-1604-421B-A3D8-AA1BE71BDDF4}
1448153.88527275,727327.828920573,10930,T,Pinus strobus,24,50,0, , ,2018/12/24 00:00:00+00,{DB2957FA-AD9B-46AC-9773-50C86658C496}
1448143.46862691,727316.32697507,10931,T,Pinus strobus,25,70,0, , ,2018/12/24 00:00:00+00,{1DBFDAEB-34BF-470A-B73A-ED171FA3B370}
1448100.93393508,727292.45563174,10932,T,Quercus rubra,33,80,0, , ,2018/12/24 00:00:00+00,{23FB896E-C244-4B09-A33D-5D94A85A9E4E}
1448077.49631791,727233.427862652,10933,T,Pinus strobus,33,70,0, , ,2018/12/24 00:00:00+00,{8547108A-3FBE-4AD3-91DF-512A81B0A8B1}
1448052.75686608,727240.806456819,10934,T,Quercus rubra,32,70,0, , ,2021/12/06 00:00:00+00,{8E15A2C0-01D5-45A3-A88B-0AFDC7EFFBCE}
1448045.59546308,727238.636185572,10935,T,Acer rubrum,14,50,0, , ,2018/12/24 00:00:00+00,{3792BDEB-B328-43D7-B82B-288B6E7C0BF9}
1448042.12302908,727207.820302323,10936,T,Acer rubrum,15,50,0, , ,2018/12/24 00:00:00+00,{2D6B849B-5A93-4328-945F-494FB7716CEF}
1448025.19589758,727214.330459908,10937,T,Quercus rubra,40,70,0, , ,2018/12/24 00:00:00+00,{EA5A2796-6967-4D60-A0AB-3CE59AE2E816}
1448019.77071158,727199.356736571,10938,T,Acer rubrum,11,70,0, , ,2018/12/24 00:00:00+00,{30217280-E840-4897-81B8-0462E791DDE6}
1448010.43903733,727197.40365649,10939,T,Quercus rubra,27,50,0, , ,2018/12/24 00:00:00+00,{EB9E2B2F-3CE9-4BEB-8C03-3E896A83BE42}
1448011.09028275,727190.893170819,10940,T,Acer rubrum,16,70,0, , ,2018/12/24 00:00:00+00,{55034432-B49D-46B5-9348-897A27483972}
1448038.65092316,727185.467656739,10941,T,Pinus strobus,29,80,0, , ,2018/12/24 00:00:00+00,{5633AD41-FEC6-4A40-A16B-CCDD83792F79}
1448046.02951733,727174.182902403,10942,T,Pinus strobus,27,80,0, , ,2018/12/24 00:00:00+00,{78608136-ED55-4C5F-869E-8923D04A83C7}
1448033.22540908,727160.07728757,10943,T,Pinus strobus,31,80,0, , ,2018/12/24 00:00:00+00,{A26DEBDD-0D81-47EF-A328-0D42D1029DAD}
1447922.76532816,727291.804714404,10944,T,Acer saccharum,32,70,0, , ,2018/12/24 00:00:00+00,{6CD2C37C-28A8-47F1-95D1-02FEDFB27437}
1447938.390625,727262.941583157,10945,T,Acer saccharum,19,80,0, , ,2018/12/24 00:00:00+00,{705D355E-3BAF-4E65-A00E-E8C2C0E71484}
1447961.39385983,727234.078779988,10946,T,Acer rubrum,25,70,0, , ,2018/12/24 00:00:00+00,{6166F358-6236-4B40-B8D6-171212D41B52}
1447889.99636483,727245.580725491,10947,T,Acer rubrum,15,80,0, , ,2020/07/27 00:00:00+00,{78117981-22D1-404D-874F-5617A0956289}
1447887.82609358,727247.316614404,10948,T,Acer rubrum,26,80,0, , ,2020/07/27 00:00:00+00,{0B5C979B-10A9-45A9-B661-87D4D9D3C6EB}
1447882.83496183,727234.078779988,10949,T,Pinus strobus,32,80,0, , ,2020/07/27 00:00:00+00,{5A3FA8DD-67AF-48D9-831A-079DC3E8B2E3}
1447835.52600133,727241.240182988,10950,S,Pinus strobus,30,0,0, , ,2021/04/26 00:00:00+00,{DE879297-5902-43C4-B874-E3411E806185}
1447829.44956991,727218.236948155,10951,T,Pinus strobus,24,70,0, , ,2020/07/27 00:00:00+00,{30625FCB-65C8-4A7C-9F97-729C95F3E16B}
1447894.7706335,727226.48332274,10952,T,Quercus rubra,62,70,0, , ,2018/12/24 00:00:00+00,{1CA8152C-486B-47F9-8F4A-A24ADFDB0EA8}
1447906.272579,727221.926245235,10953,T,Quercus rubra,29,70,0, , ,2018/12/24 00:00:00+00,{482FFCF1-C200-4B1F-9616-F9DC6F2E8E2D}
1447906.70630516,727237.117159739,10954,T,Acer rubrum,14,50,0, , ,2018/12/24 00:00:00+00,{645937C1-D1B1-4624-A050-EAA2DCD39923}
1447904.31917083,727209.122136988,10955,T,Betula papyrifera,16,50,0, , ,2018/12/24 00:00:00+00,{3BC6AF0E-D686-46A5-8278-9D7B8ED63065}
1447860.04859008,727148.141287819,10956,T,Acer rubrum,32,70,0, , ,2018/12/24 00:00:00+00,{6994AE93-0533-4433-B8FF-31156A7544CC}
1447861.13356166,727144.01793649,10957,T,Acer rubrum,47,70,0, , ,2018/12/24 00:00:00+00,{F2CA5072-37F5-484B-BE37-22ED974FF0C0}
1447983.74650541,727186.552956402,10958,T,Pinus strobus,21,80,0, , ,2018/12/24 00:00:00+00,{B9AC94AA-481B-4C91-B89E-E71DC817C204}
1447960.09202516,727160.728204906,10959,S,Pinus strobus,36,0,0, , ,2018/12/24 00:00:00+00,{8DA13F9D-58A9-4DFF-8529-CCE58D7E039D}
1447976.36791125,727131.431347489,10960,T,Pinus strobus,27,80,0, , ,2018/12/24 00:00:00+00,{8A2545A0-E9A5-4EA7-98A7-CEEDD3DE4D06}
1447957.92175391,727126.657078825,10961,T,Pinus strobus,32,70,0, , ,2018/12/24 00:00:00+00,{B6FFBBE1-6FAB-49F9-A5CA-EA4193212E69}
1447983.09525999,727120.146593153,10962,T,Pinus strobus,23,70,0, , ,2018/12/24 00:00:00+00,{3A0FDE5F-5583-44D0-A27D-DA5C9A1302A6}
1447972.67861416,727099.747355737,10963,T,Pinus strobus,30,80,0, , ,2018/12/24 00:00:00+00,{254FBC36-A9C5-400C-A380-3A7E55C7805B}
1447980.05720833,727088.462601408,10964,T,Pinus strobus,26,80,0, , ,2018/12/24 00:00:00+00,{72154D25-9D40-4764-AC3D-AA9BC5A7A302}
1447982.01028841,727077.611901321,10965,T,Pinus strobus,21,70,0, , ,2018/12/24 00:00:00+00,{CE90B9F7-19F4-4006-B535-8A13C714A15A}
1447989.38888258,727045.059801072,10966,T,Pinus strobus,28,80,0, , ,2018/12/24 00:00:00+00,{874505F3-A69B-4F9A-98D9-1CFDBEA1BA7E}
1447969.42337133,727028.132669568,10967,T,Quercus alba,29,80,0, , ,2022/03/31 00:00:00+00,{2AFB22D6-7926-4238-AFD3-8B6A0C527CBF}
1447986.567694,727000.788892239,10968,T,Acer platanoides,20,70,0, , ,2018/12/24 00:00:00+00,{6DA6C328-DD43-42A3-A7F8-903509AAF85D}
1448008.26909416,726990.806300655,10969,T,Pinus strobus,26,80,0, , ,2018/12/24 00:00:00+00,{8856BD7A-97A1-41BB-B855-6BF1FB55A59F}
1448025.41308875,726964.76468607,10970,T,Quercus rubra,41,70,0, , ,2021/12/09 00:00:00+00,{F7278161-41C1-498A-A1DD-FE319FA85CD0}
1448039.73589475,727091.500653073,10971,S,Fraxinus pennsylvanica,10,70,0, , ,2018/12/24 00:00:00+00,{D0A2B6DF-7C5E-4921-AC10-113D615CBE1C}
1448086.610801,727070.45049832,10972,T,Quercus rubra,33,70,0, , ,2021/12/06 00:00:00+00,{DC392EA6-6579-4484-86AB-12831EBD4A46}
1448072.72204925,727099.53016457,10973,T,Quercus rubra,31,80,0, , ,2021/12/06 00:00:00+00,{FD4BA7A8-0D7A-47DD-AC6A-A58EEDCFB578}
1448103.5379325,727095.624004401,10974,T,Acer platanoides,13,80,0, , ,2022/04/04 00:00:00+00,{0267E2A7-5653-49D6-92A3-4FE927D55208}
1448078.5812895,727139.460858986,10975,T,Quercus rubra,34,70,0, , ,2021/12/06 00:00:00+00,{35D5207C-3049-49BA-AFE1-7D55798DCCFE}
1448104.62323216,727196.969602235,10976,T,Quercus rubra,24,80,0, , ,2021/12/06 00:00:00+00,{E6352133-E22A-4636-BF08-E6AEAFE81D27}
1448114.82268683,727172.229822323,10977,S,Acer rubrum,26,0,0, , ,2018/12/24 00:00:00+00,{7E3BF26B-2C14-4294-946D-2D0A80C069CD}
1448148.45975866,727172.012959242,10978,S,Quercus rubra,40,0,0, , ,2022/04/04 00:00:00+00,{BDFA8430-75A1-438F-B4EF-FEB521060977}
1448136.30722391,727274.660391741,10979,S,Quercus rubra,36,0,0, , ,2022/04/07 00:00:00+00,{C5D4C1ED-214B-408B-864A-575C27901837}
1448173.63359283,727249.920939907,10980,T,Celtis occidentalis,8,80,0, , ,2021/12/06 00:00:00+00,{B1C1F9F8-A719-44CD-9002-452E39543C55}
1448186.437373,727279.217797324,10981,S,Quercus rubra,31,0,0, , ,2021/12/06 00:00:00+00,{6AE9EBFE-AD60-4CE2-ABE2-E4720ADDA35F}
1448216.60233891,727297.229900405,10982,T,Fraxinus americana,16,80,0, , ,2018/12/24 00:00:00+00,{A21BC1B4-AF55-4FA5-A281-43855D9092DC}
1448212.47898758,727325.875840485,10983,T,Quercus rubra,33,70,0, , ,2018/12/24 00:00:00+00,{A6111C7F-485C-45D0-8118-34C984658A53}
1448238.30373908,727329.131083325,10984,T,Quercus rubra,26,80,0, , ,2018/12/24 00:00:00+00,{B2678729-FC99-46F7-9334-5FF5AB37449A}
1448224.19779616,727350.615292318,10985,T,Quercus rubra,25,70,0, , ,2018/12/24 00:00:00+00,{1BCC024A-D365-4BBC-BE45-58DC40CFCEF8}
1448208.78969049,727341.500809237,10986,T,Quercus rubra,28,70,0, , ,2018/12/24 00:00:00+00,{35BE746D-6BCE-4A2C-BA88-523D4A84C4A5}
1448193.38191291,727351.700263903,10987,S,Quercus alba,23,0,0, , ,2018/11/28 00:00:00+00,{0BCB1759-0ED5-42A9-90D4-98847C473B53}
1448189.90947891,727360.381020822,10988,T,Acer rubrum,13,70,0, , ,2018/12/24 00:00:00+00,{D961BB4B-5A63-4510-AEA3-B6EB74F27481}
1448203.79855875,727374.269772574,10989,T,Quercus rubra,41,80,0, , ,2018/12/24 00:00:00+00,{D2605A22-1939-46D3-949B-7A917ECAC955}
1448372.63516333,727509.686496489,10990,T,Quercus alba,31,80,0, , ,2018/12/24 00:00:00+00,{72B3945D-A3EB-4070-B061-F03C758AE65F}
1448364.38878874,727490.589421824,10991,S,Fagus grandifolia,19,0,0, , ,2021/12/06 00:00:00+00,{EEE9250C-CBE1-42F8-BAB1-AF059C327835}
1448370.03116591,727486.466070488,10992,T,Quercus rubra,35,80,0, , ,2021/12/06 00:00:00+00,{6F26894C-6C0F-49E7-BB94-6512A3C16BB1}
1448379.96421691,727403.723125741,10993,T,Celtis occidentalis,8,80,0, , ,2018/12/24 00:00:00+00,{255CA093-64B4-4EF7-ADBC-ABBD97BF4200}
1448335.09193133,727429.825435735,10994,T,Celtis occidentalis,8,80,0, , ,2018/12/24 00:00:00+00,{8F7B59B9-6CED-4E25-B399-C36169F0DD94}
1448325.97712016,727409.860252574,10995,R,,0,0,0, , ,2018/12/24 00:00:00+00,{C493A933-E111-4702-B11C-A2471E1E5D1E}
1448347.46165724,727384.252364151,10996,S,Pinus strobus,29,0,0, , ,2020/03/16 00:00:00+00,{C9FC8248-0582-4A5C-8E1A-80E934812D33}
1448355.70803183,727353.653672069,10997,R,,0,0,0, , ,2018/12/24 00:00:00+00,{E198F29F-B099-4B10-8AE6-2F970B3DF323}
1448347.67852033,727335.641240902,10998,T,Celtis occidentalis,9,80,0, , ,2021/12/06 00:00:00+00,{B74DDB24-A05A-4F02-9264-7319B7680C1A}
1448287.99983391,727368.193341158,10999,T,Quercus alba,31,90,0, , ,2018/12/24 00:00:00+00,{ABB0076F-17EE-4575-B7D3-02DDCC060482}
1448306.22912816,727340.632700741,11000,T,Quercus rubra,35,80,0, , ,2018/12/24 00:00:00+00,{164A05D4-642E-4AA3-BC27-C7AAE8389258}
1448326.19431133,727293.757794492,11001,S,Quercus alba,28,0,0, , ,2021/12/06 00:00:00+00,{3E8331DD-0E6B-4152-9774-69762B2B8DB4}
1448334.87474016,727282.473040156,11002,T,Acer rubrum,11,70,0, , ,2018/12/24 00:00:00+00,{6C13287E-2478-41AD-9F17-C417EF0FA355}
1448316.21171974,727302.221360236,11003,S,Acer rubrum,14,0,0, , ,2018/12/24 00:00:00+00,{420677FD-AC42-499B-A8C9-5C04089F2EB2}
1448281.90929491,727305.131131321,11004,T,Quercus rubra,35,80,0, , ,2018/12/24 00:00:00+00,{F0A4056E-F167-4E8F-836C-5018DE9AD40A}
1448264.91818716,727325.311537154,11005,T,Celtis occidentalis,2,50,0, , ,2018/12/24 00:00:00+00,{C1F02F9B-87F9-4970-9495-42B6A942C0C4}
1448288.63697175,727276.485191241,11006,T,Acer x freemanii 'Autumn Blaze',12,70,0, , ,2021/12/06 00:00:00+00,{F769BFD7-37EA-402E-B282-100FC287686F}
1448299.70453491,727243.065310575,11007,S,Acer rubrum,17,0,0, , ,2021/12/06 00:00:00+00,{DE3B3080-D3CE-46BE-8082-8444A0AB9B32}
1448251.75843658,727276.179417573,11008,T,Acer rubrum,13,70,0, , ,2018/12/24 00:00:00+00,{D3A1DCCC-7DDA-4683-B65D-C4802A325DFD}
1448225.93401316,727266.414017156,11009,S,Celtis occidentalis,3,0,0, , ,2018/12/24 00:00:00+00,{2FFEF8D4-6F9A-4F42-BCFF-E30EE0AAE9CE}
1448279.52216058,727227.440013736,11010,S,Quercus rubra,32,0,0, , ,2021/04/26 00:00:00+00,{69169467-98AC-41FB-BD1A-4965B6E921C7}
